anio;indicador;variable;nivel_agregacion;unidad_territorial;valor
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;C.A.B.A.;0.031152648
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Buenos Aires;0.040508868
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Catamarca;0.047169811
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Chaco;0.036809816
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Chubut;0.03
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Córdoba;0.036065574
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Corrientes;0.064615385
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Entre Ríos;0.032467533
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Formosa;0.02
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Jujuy;0.034920635
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;La Pampa;0.026706232
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;La Rioja;0.056666667
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Mendoza;0.057971015
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Misiones;0.059375
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Neuquén;0.044776119
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Río Negro;0.030959752
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Salta;0.039215686
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;San Juan;0.038356164
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;San Luis;0.032467533
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Santa Cruz;0.029900332
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Santa Fe;0.033742331
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Santiago del Estero;0.046511628
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Tierra del Fuego;0.063333333
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Tucumán;0.045901639
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;C.A.B.A.;0.028037383
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Buenos Aires;0.038403263
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Catamarca;0.022012579
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Chaco;0.049079755
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Chubut;0.043333333
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Córdoba;0.026229508
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Corrientes;0.030769231
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Entre Ríos;0.032467533
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Formosa;0.02
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Jujuy;0.038095238
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;La Pampa;0.044510386
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;La Rioja;0.03
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Mendoza;0.026086957
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Misiones;0.028125
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Neuquén;0.047761194
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Río Negro;0.027863777
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Salta;0.022875817
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;San Juan;0.02739726
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;San Luis;0.022727273
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Santa Cruz;0.023255814
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Santa Fe;0.049079755
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Santiago del Estero;0.019933555
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Tierra del Fuego;0.043333333
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Tucumán;0.039344262
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;C.A.B.A.;0.099688474
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Buenos Aires;0.09874232
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Catamarca;0.081761006
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Chaco;0.079754601
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Chubut;0.066666667
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Córdoba;0.095081967
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Corrientes;0.08
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Entre Ríos;0.074675325
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Formosa;0.066666667
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Jujuy;0.085714286
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;La Pampa;0.112759644
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;La Rioja;0.066666667
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Mendoza;0.101449275
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Misiones;0.084375
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Neuquén;0.086567164
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Río Negro;0.117647059
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Salta;0.088235294
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;San Juan;0.068493151
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;San Luis;0.084415584
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Santa Cruz;0.083056478
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Santa Fe;0.073619632
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Santiago del Estero;0.089700997
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Tierra del Fuego;0.08
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Tucumán;0.08852459
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;C.A.B.A.;0.16199377
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Buenos Aires;0.166011123
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Catamarca;0.198113208
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Chaco;0.17791411
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Chubut;0.14
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Córdoba;0.206557377
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Corrientes;0.169230769
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Entre Ríos;0.191558442
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Formosa;0.153333333
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Jujuy;0.2
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;La Pampa;0.181008902
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;La Rioja;0.213333333
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Mendoza;0.197101449
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Misiones;0.171875
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Neuquén;0.167164179
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Río Negro;0.176470588
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Salta;0.153594771
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;San Juan;0.167123288
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;San Luis;0.175324675
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Santa Cruz;0.162790698
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Santa Fe;0.196319018
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Santiago del Estero;0.156146179
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Tierra del Fuego;0.173333333
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Tucumán;0.147540984
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;C.A.B.A.;0.087227414
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Buenos Aires;0.084176144
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Catamarca;0.097484277
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Chaco;0.110429448
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Chubut;0.09
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Córdoba;0.091803279
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Corrientes;0.104615385
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Entre Ríos;0.097402597
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Formosa;0.06
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Jujuy;0.082539683
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;La Pampa;0.083086053
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;La Rioja;0.096666667
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Mendoza;0.11884058
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Misiones;0.103125
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Neuquén;0.089552239
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Río Negro;0.074303406
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Salta;0.111111111
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;San Juan;0.101369863
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;San Luis;0.081168831
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Santa Cruz;0.102990033
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Santa Fe;0.116564417
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Santiago del Estero;0.073089701
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Tierra del Fuego;0.073333333
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Tucumán;0.081967213
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;C.A.B.A.;0.470404984
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Buenos Aires;0.471162873
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Catamarca;0.452830189
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Chaco;0.457055215
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Chubut;0.52
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Córdoba;0.413114754
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Corrientes;0.436923077
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Entre Ríos;0.477272727
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Formosa;0.5
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Jujuy;0.428571429
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;La Pampa;0.456973294
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;La Rioja;0.413333333
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Mendoza;0.394202899
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Misiones;0.446875
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Neuquén;0.417910448
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Río Negro;0.448916409
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Salta;0.467320261
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;San Juan;0.504109589
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;San Luis;0.535714286
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Santa Cruz;0.488372093
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Santa Fe;0.444785276
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Santiago del Estero;0.491694352
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Tierra del Fuego;0.453333333
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Tucumán;0.462295082
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";1- No contribuyen  para nada;Provincia;Metropolitana;0.022577534
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Potenciar el desarrollo de las tecnologías de información e industria informática;Región;NEA;0.150903951
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;No sé;Región;NEA;0.009799271
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";1- No contribuyen  para nada;Región;NEA;0.024106565
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";2;Región;NEA;0.024754251
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";3;Región;NEA;0.021249989
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";1- No contribuyen  para nada;País;Total país;0.023996132
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";2;Provincia;Metropolitana;0.012803498
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";4;Región;NEA;0.043797529
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Región;NEA;0.048656397
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Región;NEA;0.033692988
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Región;NEA;0.079327873
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Región;NEA;0.17023757
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";2;País;Total país;0.016771911
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";3;Provincia;Metropolitana;0.016873588
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Región;NEA;0.09943947
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Región;NEA;0.45473737
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Región;NEA;0.090267983
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Región;NEA;0.566995769
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Región;NEA;0.342736248
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";3;País;Total país;0.016156559
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";4;Provincia;Metropolitana;0.051794747
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Desarrollo de una economía sostenible;Región;NOA;0.409612078
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Reducción de pobreza y desigualdades;Región;NOA;0.51650922
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Calidad y disponibilidad de alimentos;Región;NOA;0.197208273
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Educación inclusiva y de calidad;Región;NOA;0.40817855
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Salud accesible. equitativa y de calidad;Región;NOA;0.507771622
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";4;País;Total país;0.051496246
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Provincia;Metropolitana;0.039078635
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Desarrollo del sector espacial. aeronáutico y de telecomunicaciones;Región;NOA;0.028445096
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Potenciar la innovación en las empresas;Región;NOA;0.148275529
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Fortalecer la investigación marítima y el uso sostenible del Mar Argentino;Región;NOA;0.027962073
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Impulsar el desarrollo de energías renovables / transición energética;Región;NOA;0.280420776
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Mejorar la calidad del aire. suelo y agua;Región;NOA;0.284773143
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;País;Total país;0.040101618
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Provincia;Metropolitana;0.036818051
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Potenciar el desarrollo de las tecnologías de información e industria informática;Región;NOA;0.174588608
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;No sé;Región;NOA;0.016255033
